"gene","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000180596","H2BC4",1483.23038133898,-4.33930118979744,0.275574230974936,-15.7463968036696,7.27077531489834e-56,1.30772164813762e-51
"ENSG00000152291","TGOLN2",4911.42909184835,-2.37957337805537,0.222762711838536,-10.6820991646939,1.23448134530256e-26,1.11016907383059e-22
"ENSG00000214076","CPSF1P1",324.030371034073,-6.04429903036217,0.644321089174371,-9.38088032801674,6.54241699362774e-21,3.92239706824628e-17
"ENSG00000224631","RPS27AP16",987.340337969773,3.752288266376,0.417190218562342,8.99419041823792,2.37979622103142e-19,1.07007537078678e-15
"ENSG00000128564","VGF",3806.42036733074,1.72620986634558,0.211805186942119,8.1499886346849,3.63958476874379e-16,1.30923143301252e-12
"ENSG00000266302","ENSG00000266302",96.6004214165293,4.285368551556,0.547678232911707,7.82460995167368,5.09233292095429e-15,1.5265116652714e-11
"ENSG00000126878","AIF1L",3007.86389487673,2.03078126401052,0.261044204021973,7.77945356656753,7.28384735733622e-15,1.87153255098642e-11
"ENSG00000270704","ENSG00000270704",241.716943365079,-11.0952271223814,1.51548076985365,-7.32125893187867,2.45655309026122e-13,5.52294548517979e-10
"ENSG00000184156","KCNQ3",7234.15754199338,-1.74573962188251,0.256628765797313,-6.8025874514056,1.02756599221786e-11,2.05353354844783e-08
"ENSG00000175785","PRIMA1",135.863951419782,2.20147497605891,0.337781489550578,6.51745298118022,7.1511225830564e-11,1.28620090778852e-07
"ENSG00000225972","MTND1P23",16966.5658223476,-11.4819618064919,1.77068748472144,-6.4844654438263,8.90469300829192e-11,1.45599825861035e-07
"ENSG00000198886","MT-ND4",65704.2354879465,19.758038914967,3.09912067145536,6.37536934168121,1.82522541238068e-10,2.73570868892325e-07
"ENSG00000105695","MAG",6072.037516755,1.91457001739665,0.304218070659537,6.29341318629072,3.10560227091895e-10,4.29672018805756e-07
"ENSG00000188706","ZDHHC9",3402.32207914185,1.04455147874203,0.168231006167709,6.20903068071004,5.33124147595878e-10,6.84912208475676e-07
"ENSG00000254681","PKD1P5",1045.38607306242,1.43582290884737,0.236136916396972,6.08046776740996,1.19832440615053e-09,1.43687085126822e-06
"ENSG00000157851","DPYSL5",3163.63404183431,1.02377932110319,0.169781075812527,6.02999666602211,1.63963061630763e-09,1.84314976655682e-06
"ENSG00000268575","ENSG00000268575",204.485619785934,-9.89402435623831,1.65217316518707,-5.98849113683433,2.11796678448783e-09,2.23873383247069e-06
"ENSG00000136367","ZFHX2",921.435191771385,1.06710614324252,0.178465630187073,5.97933698563665,2.24047642524588e-09,2.23873383247069e-06
"ENSG00000184144","CNTN2",11757.4853768825,2.00851534089139,0.339933478886732,5.90855407201783,3.45123534082971e-09,3.12240433751432e-06
"ENSG00000253846","PCDHGA10",587.465999801219,1.70315865855288,0.288301356299452,5.90756380897442,3.47203862728157e-09,3.12240433751432e-06
"ENSG00000109089","CDR2L",748.20681604071,1.29317660035242,0.219541995952603,5.89033817762869,3.85406106949566e-09,3.30091154266423e-06
"ENSG00000241790","ENSG00000241790",149.391270615968,-5.38627192043683,0.916400803726472,-5.87763770888674,4.16162478834736e-09,3.40231742923707e-06
"ENSG00000107331","ABCA2",26255.599807172,1.75404761271425,0.304573248167711,5.75903374070595,8.45967930590106e-09,6.61546921721463e-06
"ENSG00000068323","TFE3",2403.24255281656,-1.2552335475987,0.222353815820847,-5.64520803461298,1.64981630158708e-08,1.23639983334772e-05
"ENSG00000273420","ENSG00000273420",281.79994513057,-5.68349649816844,1.0200006028105,-5.57205209733035,2.51756106311758e-08,1.67706864004566e-05
"ENSG00000261659","ENSG00000261659",97.2617574339476,2.49474980378886,0.447595869770249,5.5736658273219,2.49433993845903e-08,1.67706864004566e-05
"ENSG00000158859","ADAMTS4",1825.49527615441,2.03511114031027,0.3647729249435,5.57911785976301,2.41741407593771e-08,1.67706864004566e-05
"ENSG00000186340","THBS2",1583.0670852025,1.06217768648104,0.191635608992815,5.54269476358573,2.97851814621615e-08,1.91327240635156e-05
"ENSG00000107731","UNC5B",2341.62534886837,1.27746987315416,0.231370953806955,5.52130616282982,3.36488879189308e-08,2.08692723486169e-05
"ENSG00000248593","ENSG00000248593",84.3623406908159,-3.45921521324788,0.634973348840353,-5.44781165944275,5.09933123735438e-08,3.05721905450186e-05
"ENSG00000249839","ENSG00000249839",472.29834291513,-5.99379279219742,1.1113731481223,-5.39314163053527,6.923633621121e-08,4.01704755837039e-05
"ENSG00000260108","ENSG00000260108",369.574970466573,-5.06464975935627,0.946298932897541,-5.35206115455341,8.69579985025273e-08,4.73947442747411e-05
"ENSG00000261732","ENSG00000261732",142.546280477898,3.0040156729826,0.560704799681377,5.35757081924329,8.43483100476427e-08,4.73947442747411e-05
"ENSG00000019144","PHLDB1",6336.76749944074,1.80958381878262,0.338874062505161,5.33998915527818,9.29521416656024e-08,4.91716829411037e-05
"ENSG00000277117","LOC102723996",518.317942099131,2.17066012866088,0.408635870612245,5.31196667930461,1.08448435937636e-07,5.41820435770645e-05
"ENSG00000134873","CLDN10",1625.48892963345,-0.967361826721877,0.181935899753692,-5.31704753174887,1.05464525482245e-07,5.41820435770645e-05
"ENSG00000276410","H2BC3",356.133742936691,2.30189879182006,0.43454230471997,5.29729503161599,1.175307158181e-07,5.71326339109285e-05
"ENSG00000124920","MYRF",5556.99223244202,2.20676696446629,0.418671277691116,5.27088215039768,1.35769627540375e-07,6.27140522937283e-05
"ENSG00000189058","APOD",7458.96953741842,1.08318257439653,0.205514497281683,5.27058961155373,1.35986213691505e-07,6.27140522937283e-05
"ENSG00000079435","LIPE",825.136336778926,1.58202789210478,0.302650889474174,5.22723688290953,1.72061999490476e-07,7.73676780708924e-05
"ENSG00000139675","HNRNPA1L2",316.085839815353,-2.43922419324295,0.467253594815666,-5.22034334311593,1.78591721653894e-07,7.83451391626084e-05
"ENSG00000205116","TMEM278",376.79214337776,2.2050988930096,0.425395441815288,5.1836448543026,2.17591086999099e-07,9.31807926372808e-05
"ENSG00000183604","ENSG00000183604",312.573910650252,-3.24337072636112,0.629253808002998,-5.15431243341108,2.54563213715057e-07,0.000106478464229745
"ENSG00000167755","KLK6",1883.20272156603,2.11359360910787,0.411763729745238,5.13302521913614,2.85121684886689e-07,0.000116549968735727
