"status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"OK",0,46.514723389123,0.415698893269418,"FXYD6",0
"OK",0,51.9091063043087,0.463976387180869,"MCAM",0
"OK",0,40.4948876939665,0.36179683639374,"ESAM",0
"OK",0,68.8565464434444,0.615629446685741,"CCDC3",0
"OK",0,39.8600530748748,0.353500118739589,"VIM",0
"OK",0,42.0239687284434,0.375343088273467,"SRGN",0
"OK",0,44.5700389533255,0.398297506056546,"PLAC9",0
"OK",0,43.9441683327986,0.392675085256705,"SNCG",0
"OK",0,48.9646478349927,0.437294096315393,"ADIRF",0
"OK",0,57.0424659917863,0.509341426617003,"ACTA2",0
"OK",0,40.8274749830543,0.364650979550927,"C1S",0
"OK",0,58.120619338184,0.519392360193003,"MFAP5",0
"OK",0,51.0161467760298,0.450297485705638,"CD69",0
"OK",0,47.8273161453438,0.427394938790146,"EMP1",0
"OK",0,61.0592584628871,0.545762241107395,"RERGL",0
"OK",0,58.7317391247375,0.524710259971701,"RPL41",0
"OK",0,39.9285152655262,0.356768828804842,"CSRP2",0
"OK",0,65.7005544376417,0.587142739765487,"LUM",0
"OK",0,51.5718687580918,0.460965970098162,"DCN",0
"OK",0,59.9170908472028,0.535667361068081,"C12orf75",0
"OK",0,39.4636619959098,0.352444759232356,"PNP",0
"OK",0,40.94540383346,0.36565955029354,"NFKBIA",0
"OK",0,65.4133065520299,0.584719098346053,"IFI27",0
"OK",0,60.8137520368649,0.543417454665636,"MEG3",0
"OK",0,50.2726083340374,0.449344451947945,"CRIP2",0
"OK",0,73.5817599157949,0.657943772273674,"CRIP1",0
"OK",0,39.8450857502267,0.352340819933543,"B2M",0
"OK",0,49.2787170011467,0.440111571920666,"TPM1",0
"OK",0,46.7742530523642,0.408515784371128,"RPLP1",0
"OK",0,45.6740743488197,0.407794383339097,"RPS17",0
"OK",0,42.4710838787336,0.379459123325037,"MFGE8",0
"OK",0,47.3873222300678,0.417735016726348,"RPS2",0
"OK",0,80.8483614468824,0.722841118636616,"MYH11",0
"OK",0,42.5411670911998,0.380161841005762,"TGFB1I1",0
"OK",0,42.8010104176031,0.382463813803004,"MT1M",0
"OK",0,45.9461297880857,0.410620050499397,"MT1X",0
"OK",0,44.644802813158,0.38982498818005,"RPL13",0
"OK",0,59.5840463326211,0.532508628267995,"SERPINF1",0
"OK",0,53.409360870291,0.47740478622506,"MFAP4",0
"OK",0,45.2965939841993,0.40258607021949,"CCL5",0
"OK",0,48.6515581347826,0.428865814875864,"EIF1",0
"OK",0,68.571122694582,0.612546260235532,"RAMP2",0
"OK",0,48.5276643961281,0.42876332753571,"H3F3B",0
"OK",0,41.9619916779536,0.374742649386203,"SOCS3",0
"OK",0,55.1353636431201,0.492593895168149,"RPL17",0
"OK",0,41.3064507759096,0.368129991395886,"DSTN",0
"OK",0,57.390239974184,0.512744402701512,"THBD",0
"OK",0,51.6260180866875,0.460076794825554,"MYL9",0
"OK",0,53.5693275652966,0.478344047664601,"ICAM1",0
"OK",0,62.6639810576449,0.560056483781071,"CNN1",0
"OK",0,48.9175820833102,0.437224290547167,"KLF2",0
"OK",0,40.1445217066902,0.358700728666619,"FXYD1",0
"OK",0,52.9922104612638,0.473418671365036,"FXYD5",0
"OK",0,60.3160722343051,0.539205731449897,"PPP1R14A",0
"OK",0,45.5237512348059,0.406768567457215,"SERTAD1",0
"OK",0,60.1387413070566,0.536811527031755,"PCAT19",0
"OK",0,38.6738717141876,0.34009226779376,"RPS19",0
"OK",0,63.4972997610095,0.567713398454245,"BCAM",0
"OK",0,48.3169936652849,0.424237067795218,"RPL13A",0
"OK",0,46.8003645895151,0.418280873793234,"UBE2S",0
"OK",0,48.2860027356973,0.43074761002225,"CLDN5",0
"OK",0,41.4015772212943,0.369757068302338,"SELENOM",0
